"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202601","85439090","品目8543所列其他设备及装置的零件","131","沙特阿拉伯","186940","千克","0","?","1,724,151",
"202601","85439090","品目8543所列其他设备及装置的零件","132","新加坡","25663","千克","0","?","1,251,746",
"202601","85439090","品目8543所列其他设备及装置的零件","133","韩国","105622","千克","0","?","5,618,953",
"202601","85439090","品目8543所列其他设备及装置的零件","134","斯里兰卡","6334","千克","0","?","111,132",
"202601","85439090","品目8543所列其他设备及装置的零件","136","泰国","144799","千克","0","?","2,611,019",
"202601","85439090","品目8543所列其他设备及装置的零件","137","土耳其","303354","千克","0","?","2,343,510",
"202601","85439090","品目8543所列其他设备及装置的零件","138","阿联酋","29088","千克","0","?","2,380,639",
"202601","85439090","品目8543所列其他设备及装置的零件","139","也门","1189","千克","0","?","79,311",
"202601","85439090","品目8543所列其他设备及装置的零件","141","越南","4025287","千克","0","?","40,532,515",
"202601","85439090","品目8543所列其他设备及装置的零件","143","中国台湾","148702","千克","0","?","3,397,299",
"202601","85439090","品目8543所列其他设备及装置的零件","145","哈萨克斯坦","11795","千克","0","?","871,169",
"202601","85439090","品目8543所列其他设备及装置的零件","146","吉尔吉斯斯坦","7208","千克","0","?","18,750",
"202601","85439090","品目8543所列其他设备及装置的零件","147","塔吉克斯坦","453","千克","0","?","39,622",
"202601","85439090","品目8543所列其他设备及装置的零件","149","乌兹别克斯坦","56","千克","0","?","6,644",
"202601","85439090","品目8543所列其他设备及装置的零件","150","格鲁吉亚","60","千克","0","?","15,159",
"202601","85439090","品目8543所列其他设备及装置的零件","151","亚美尼亚","12","千克","0","?","610",
"202601","85439090","品目8543所列其他设备及装置的零件","152","阿塞拜疆","963","千克","0","?","96,189",
"202601","85439090","品目8543所列其他设备及装置的零件","201","阿尔及利亚","1950","千克","0","?","68,904",
"202601","85439090","品目8543所列其他设备及装置的零件","202","安哥拉","2980","千克","0","?","3,557",
"202601","85439090","品目8543所列其他设备及装置的零件","204","博茨瓦纳","2","千克","0","?","1,439",
"202601","85439090","品目8543所列其他设备及装置的零件","215","埃及","36879","千克","0","?","331,546",
"202601","85439090","品目8543所列其他设备及装置的零件","217","埃塞俄比亚","188","千克","0","?","11,233",
"202601","85439090","品目8543所列其他设备及装置的零件","218","加蓬","106","千克","0","?","300",
"202601","85439090","品目8543所列其他设备及装置的零件","220","加纳","2958","千克","0","?","22,232",
"202601","85439090","品目8543所列其他设备及装置的零件","221","几内亚","14","千克","0","?","40",
"202601","85439090","品目8543所列其他设备及装置的零件","222","几内亚比绍","0","千克","0","?","421",
"202601","85439090","品目8543所列其他设备及装置的零件","223","科特迪瓦","6","千克","0","?","236",
"202601","85439090","品目8543所列其他设备及装置的零件","224","肯尼亚","1976","千克","0","?","19,654",
"202601","85439090","品目8543所列其他设备及装置的零件","225","利比里亚","855","千克","0","?","64,802",
"202601","85439090","品目8543所列其他设备及装置的零件","226","利比亚","3418","千克","0","?","24,000",
"202601","85439090","品目8543所列其他设备及装置的零件","227","马达加斯加","3","千克","0","?","654",
"202601","85439090","品目8543所列其他设备及装置的零件","228","马拉维","39","千克","0","?","1,309",
"202601","85439090","品目8543所列其他设备及装置的零件","231","毛里求斯","1","千克","0","?","49",
"202601","85439090","品目8543所列其他设备及装置的零件","232","摩洛哥","1868","千克","0","?","97,731",
"202601","85439090","品目8543所列其他设备及装置的零件","234","纳米比亚","42","千克","0","?","6,399",
"202601","85439090","品目8543所列其他设备及装置的零件","235","尼日尔","779","千克","0","?","41,244",
"202601","85439090","品目8543所列其他设备及装置的零件","236","尼日利亚","4833","千克","0","?","44,899",
"202601","85439090","品目8543所列其他设备及装置的零件","240","塞内加尔","2509","千克","0","?","19,595",
"202601","85439090","品目8543所列其他设备及装置的零件","243","索马里","0","千克","0","?","797",
"202601","85439090","品目8543所列其他设备及装置的零件","244","南非","26760","千克","0","?","671,116",
"202601","85439090","品目8543所列其他设备及装置的零件","246","苏丹","300","千克","0","?","15,419",
"202601","85439090","品目8543所列其他设备及装置的零件","247","坦桑尼亚","1057","千克","0","?","85,570",
"202601","85439090","品目8543所列其他设备及装置的零件","248","多哥","6","千克","0","?","587",
"202601","85439090","品目8543所列其他设备及装置的零件","249","突尼斯","25597","千克","0","?","398,406",
"202601","85439090","品目8543所列其他设备及装置的零件","250","乌干达","291","千克","0","?","24,061",
"202601","85439090","品目8543所列其他设备及装置的零件","252","刚果民主共和国","425186","千克","0","?","2,288,177",
"202601","85439090","品目8543所列其他设备及装置的零件","253","赞比亚","37","千克","0","?","2,665",
"202601","85439090","品目8543所列其他设备及装置的零件","260","南苏丹","311","千克","0","?","11,141",
"202601","85439090","品目8543所列其他设备及装置的零件","301","比利时","2992","千克","0","?","130,681",
"202601","85439090","品目8543所列其他设备及装置的零件","302","丹麦","3374","千克","0","?","329,465",
"202601","85439090","品目8543所列其他设备及装置的零件","303","英国","137723","千克","0","?","15,405,526",
"202601","85439090","品目8543所列其他设备及装置的零件","304","德国","78697","千克","0","?","5,815,294",
"202601","85439090","品目8543所列其他设备及装置的零件","305","法国","132243","千克","0","?","13,853,747",
"202601","85439090","品目8543所列其他设备及装置的零件","306","爱尔兰","4077","千克","0","?","364,481",
"202601","85439090","品目8543所列其他设备及装置的零件","307","意大利","110766","千克","0","?","5,297,369",
"202601","85439090","品目8543所列其他设备及装置的零件","308","卢森堡","87","千克","0","?","3,007",
"202601","85439090","品目8543所列其他设备及装置的零件","309","荷兰","36585","千克","0","?","1,994,482",
"202601","85439090","品目8543所列其他设备及装置的零件","310","希腊","18115","千克","0","?","1,345,761",
"202601","85439090","品目8543所列其他设备及装置的零件","311","葡萄牙","574","千克","0","?","30,518",
"202601","85439090","品目8543所列其他设备及装置的零件","312","西班牙","66169","千克","0","?","3,305,537",
"202601","85439090","品目8543所列其他设备及装置的零件","313","阿尔巴尼亚","13","千克","0","?","1,673",
"202601","85439090","品目8543所列其他设备及装置的零件","314","安道尔","439","千克","0","?","76,705",
"202601","85439090","品目8543所列其他设备及装置的零件","315","奥地利","1541","千克","0","?","116,431",
"202601","85439090","品目8543所列其他设备及装置的零件","316","保加利亚","3555","千克","0","?","350,937",
"202601","85439090","品目8543所列其他设备及装置的零件","318","芬兰","984","千克","0","?","110,581",
"202601","85439090","品目8543所列其他设备及装置的零件","321","匈牙利","15330","千克","0","?","521,840",
"202601","85439090","品目8543所列其他设备及装置的零件","322","冰岛","196","千克","0","?","32,441",
"202601","85439090","品目8543所列其他设备及装置的零件","324","马耳他","732","千克","0","?","112,258",
"202601","85439090","品目8543所列其他设备及装置的零件","325","摩纳哥","25","千克","0","?","1,240",
"202601","85439090","品目8543所列其他设备及装置的零件","326","挪威","472378","千克","0","?","905,470",
"202601","85439090","品目8543所列其他设备及装置的零件","327","波兰","31779","千克","0","?","3,190,416",
"202601","85439090","品目8543所列其他设备及装置的零件","328","罗马尼亚","2238","千克","0","?","199,737",
"202601","85439090","品目8543所列其他设备及装置的零件","329","圣马力诺","453","千克","0","?","43,412",
"202601","85439090","品目8543所列其他设备及装置的零件","330","瑞典","14533","千克","0","?","544,834",
"202601","85439090","品目8543所列其他设备及装置的零件","331","瑞士","1940","千克","0","?","261,782",
"202601","85439090","品目8543所列其他设备及装置的零件","334","爱沙尼亚","245","千克","0","?","20,130",
"202601","85439090","品目8543所列其他设备及装置的零件","335","拉脱维亚","360","千克","0","?","26,229",
"202601","85439090","品目8543所列其他设备及装置的零件","336","立陶宛","2492","千克","0","?","358,040",
"202601","85439090","品目8543所列其他设备及装置的零件","340","白俄罗斯","12842","千克","0","?","506,760",
"202601","85439090","品目8543所列其他设备及装置的零件","343","摩尔多瓦","2908","千克","0","?","160,762",
"202601","85439090","品目8543所列其他设备及装置的零件","344","俄罗斯","159028","千克","0","?","9,268,258",
"202601","85439090","品目8543所列其他设备及装置的零件","347","乌克兰","11405","千克","0","?","1,379,595",
"202601","85439090","品目8543所列其他设备及装置的零件","350","斯洛文尼亚","11789","千克","0","?","1,611,588",
"202601","85439090","品目8543所列其他设备及装置的零件","351","克罗地亚","5795","千克","0","?","1,049,643",
"202601","85439090","品目8543所列其他设备及装置的零件","352","捷克","41964","千克","0","?","934,884",
"202601","85439090","品目8543所列其他设备及装置的零件","353","斯洛伐克","409","千克","0","?","40,850",
"202601","85439090","品目8543所列其他设备及装置的零件","355","波斯尼亚和黑塞哥维那","328","千克","0","?","47,145",
"202601","85439090","品目8543所列其他设备及装置的零件","358","塞尔维亚","1855","千克","0","?","134,722",
"202601","85439090","品目8543所列其他设备及装置的零件","359","黑山","5","千克","0","?","480",
"202601","85439090","品目8543所列其他设备及装置的零件","402","阿根廷","145008","千克","0","?","339,638",
"202601","85439090","品目8543所列其他设备及装置的零件","404","巴哈马","29","千克","0","?","4,893",
"202601","85439090","品目8543所列其他设备及装置的零件","408","玻利维亚
","3","千克","0","?","995",
